"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
188355	40302.6	12722.3	275.16	157.345	157345	268.455	5707.96	5327.43	63929.2	0.0474757	54000
177130	4840.71	19770.3	52.1111	330.939	330939	284.155	4545.24	4242.22	50906.6	0.0576515	54000
186467	33974.6	13454.2	246.574	168.675	168675	273.431	5614.86	5240.53	62886.4	0.048197	54000
184699	423877	2359.7	709.796	69.394	69394	163.191	7276.71	6791.59	81499.1	0.0374573	54000
208283	612725	1559.79	870.757	65.1401	65140.1	156.61	7637.39	7128.23	85538.8	0.0356467	54000
222670	680353	1391.13	932.745	64.3336	64333.6	155.566	7738.83	7222.91	86674.9	0.0351655	54000
218711	169531	5954.67	529.536	92.0903	92090.3	202.49	6510.65	6076.6	72919.2	0.0418758	54000
210636	624678	1527.2	881.636	64.981	64981	156.395	7656.09	7145.68	85748.2	0.0355571	54000
197554	266347	3972.56	602.889	79.0514	79051.4	180.116	6843.75	6387.5	76650	0.0398525	54000
210150	622246	1533.73	879.418	65.0127	65012.7	156.438	7652.31	7142.16	85705.9	0.0355752	54000
212658	634631	1501.07	890.724	64.8545	64854.5	156.228	7671.39	7159.96	85919.5	0.0354842	54000
204043	237647	4452.37	584.248	82.0918	82091.8	185.493	6750.73	6300.68	75608.1	0.0404011	54000
210951	208843	5017.33	563.685	85.7622	85762.2	191.883	6652.95	6209.42	74513	0.0409913	54000
201625	576171	1668.61	837.801	65.6814	65681.4	157.363	7577.8	7072.61	84871.3	0.035935	54000
213773	96340.2	8565.81	428.645	111.924	111924	230.955	6184.42	5772.13	69265.5	0.0440225	54000
216122	651070	1459.72	905.788	64.6564	64656.4	155.971	7696.15	7183.07	86196.8	0.0353666	54000
185617	5714.63	18720.7	58.4291	300.322	300322	285.913	4742.13	4425.99	53111.8	0.0557462	54000
199480	63033.3	10605.5	352.485	131.135	131135	250.979	5955.36	5558.34	66700	0.0456339	54000
205700	599074	1598.73	858.389	65.332	65332	156.872	7615.58	7107.88	85294.5	0.0357517	54000
224431	687883	1374.43	939.694	64.2561	64256.1	155.472	7749.54	7232.91	86794.9	0.0351154	54000
217809	658824	1440.96	912.912	64.5674	64567.4	155.857	7707.62	7193.78	86325.3	0.0353124	54000
209684	619892	1540.09	877.274	65.0437	65043.7	156.479	7648.65	7138.74	85664.9	0.0355927	54000
197119	13183.8	15954.1	114.795	220.486	220486	284.763	5245.26	4895.58	58747	0.0512175	54000
182651	5371.4	19089.4	55.9531	311.313	311313	285.38	4672.47	4360.97	52331.7	0.0564118	54000
182630	5369.19	19092	55.9371	311.388	311388	285.376	4671.99	4360.52	52326.3	0.0564164	54000
169372	4248.04	20733.7	47.7566	356.544	356544	282.065	4370.81	4079.43	48953.1	0.0594013	54000
212208	632443	1506.74	888.724	64.8819	64881.9	156.264	7668.04	7156.84	85882.1	0.0355001	54000
210269	622845	1532.12	879.965	65.0049	65004.9	156.427	7653.25	7143.03	85716.4	0.0355707	54000
201110	66239.1	10364.6	361.252	128.621	128621	248.752	5982.37	5583.55	67002.6	0.0454393	54000
225675	693125	1363.01	944.536	64.2034	64203.4	155.408	7756.94	7239.81	86877.7	0.0350809	54000
187620	470084	2095.43	746.475	67.9278	67927.8	160.788	7378.72	6886.81	82641.7	0.0369289	54000
183436	5457.42	18992.3	56.5738	308.435	308435	285.531	4690.8	4378.08	52536.9	0.0562357	54000
230267	711930	1323.39	961.923	64.0223	64022.3	155.195	7783.09	7264.22	87170.6	0.0349593	54000
208693	614839	1553.93	872.677	65.1114	65111.4	156.571	7640.73	7131.35	85576.1	0.0356307	54000
194691	53799	11372.4	324.744	139.698	139698	257.772	5868.34	5477.12	65725.4	0.0462695	54000
211509	89765.8	8900.96	415.794	114.798	114798	234.41	6146.3	5736.55	68838.5	0.0442846	54000
217313	109336	7971.44	451.712	107.045	107045	224.694	6253.32	5836.43	70037.2	0.0435549	54000
239217	746450	1255.48	993.87	63.7183	63718.3	154.855	7829.73	7307.74	87692.9	0.0347444	54000
185559	5707.29	18728.1	58.3762	300.544	300544	285.903	4740.73	4424.69	53096.2	0.0557595	54000
214303	642529	1480.93	897.954	64.7577	64757.7	156.101	7683.36	7171.13	86053.6	0.0354272	54000
228051	702956	1342.04	953.624	64.1072	64107.2	155.294	7770.68	7252.64	87031.7	0.0350169	54000
196517	544270	1776.99	809.538	66.2346	66234.6	158.168	7522.41	7020.91	84251	0.0362067	54000
215209	646806	1470.24	901.875	64.7066	64706.6	156.035	7689.78	7177.13	86125.6	0.0353967	54000
196565	544592	1775.83	809.821	66.2286	66228.6	158.159	7522.98	7021.45	84257.4	0.0362039	54000
170785	4346	20557	48.484	352.066	352066	282.47	4402.2	4108.72	49304.7	0.0590822	54000
198759	558807	1725.87	822.35	65.972	65972	157.782	7548.07	7044.87	84538.4	0.0360804	54000
215805	186580	5521.42	545.475	89.1256	89125.6	197.595	6573.86	6135.6	73627.2	0.0414791	54000
220932	672788	1408.27	925.768	64.4136	64413.6	155.664	7727.97	7212.77	86553.2	0.0352165	54000
197201	268039	3946.59	603.959	78.8887	78888.7	179.827	6849.11	6392.5	76710	0.0398213	54000
193681	286177	3683.14	615.357	77.2509	77250.9	176.914	6905.56	6445.19	77342.3	0.0394948	54000
202405	580701	1654.31	841.855	65.6093	65609.3	157.261	7585.4	7079.7	84956.4	0.035898	54000
222716	680553	1390.68	932.929	64.3315	64331.5	155.563	7739.12	7223.18	86678.1	0.0351642	54000
204220	72585.4	9921.02	377.525	124.185	124185	244.547	6031.94	5629.81	67557.7	0.0450854	54000
195301	54977.8	11268	328.517	138.478	138478	256.875	5880.32	5488.29	65859.5	0.0461813	54000
206906	605519	1580.11	864.221	65.24	65240	156.746	7625.94	7117.55	85410.6	0.0357018	54000
194827	54062.4	11348.9	325.594	139.422	139422	257.571	5871.04	5479.64	65755.7	0.0462496	54000
198844	61797.9	10701.6	348.997	132.16	132160	251.856	5944.55	5548.25	66579	0.0457122	54000
200686	570617	1686.5	832.842	65.7717	65771.7	157.492	7568.4	7063.84	84766	0.0359809	54000
183244	5436.12	19016	56.4201	309.14	309140	285.495	4686.32	4373.89	52486.7	0.0562787	54000
193723	524589	1851.39	792.4	66.6217	66621.7	158.748	7486.45	6987.36	83848.3	0.0363851	54000
195081	534406	1813.5	800.917	66.4238	66423.8	158.45	7504.57	7004.26	84051.2	0.036295	54000
194180	52806.2	11461.9	321.507	140.759	140759	258.534	5858.04	5467.5	65610	0.0463456	54000
209865	620812	1537.6	878.112	65.0316	65031.6	156.463	7650.08	7140.08	85680.9	0.0355859	54000
191846	48164.9	11900.5	305.597	146.165	146165	262.161	5806.99	5419.85	65038.3	0.0467256	54000
215645	648851	1465.18	903.751	64.6824	64682.4	156.004	7692.84	7179.98	86159.8	0.0353823	54000
182873	5395.41	19062	56.1264	310.501	310501	285.423	4677.65	4365.8	52389.6	0.056362	54000
217797	175536	5796.89	535.381	91.0023	91002.3	200.71	6533.22	6097.67	73172.1	0.0417334	54000
197218	548922	1760.3	813.625	66.1485	66148.5	158.04	7530.7	7028.65	84343.9	0.0361658	54000
209508	84578.3	9184.97	405.009	117.309	117309	237.293	6114.28	5706.66	68479.9	0.0445066	54000
196363	13863.4	15865.4	120.013	218.254	218254	284.532	5259.96	4909.3	58911.6	0.0510925	54000
189459	43011.2	12427.8	286.207	153.167	153167	266.28	5744.03	5361.1	64333.2	0.0472004	54000
190371	45059.2	12213.1	294.151	150.244	150244	264.636	5769.9	5385.24	64622.9	0.0470044	54000
189394	488519	2005.83	761.723	67.4423	67442.3	160.017	7416.59	6922.15	83065.8	0.0367361	54000
180481	5148.65	19357.3	54.3439	319.157	319157	284.931	4622.13	4313.99	51767.8	0.0568986	54000
219822	160410	6206.04	520.122	93.8447	93844.7	205.317	6475.63	6043.92	72527.1	0.0420981	54000
210785	625424	1525.21	882.316	64.9713	64971.3	156.383	7657.24	7146.76	85761.1	0.0355516	54000
191024	503187	1939.94	774.072	67.0896	67089.6	159.465	7445.65	6949.27	83391.3	0.0365894	54000
168540	4192.09	20838.1	47.3394	359.14	359140	281.823	4352.41	4062.25	48747	0.0595893	54000
223218	682712	1385.86	934.921	64.3091	64309.1	155.536	7742.2	7226.05	86712.6	0.0351498	54000
222794	680889	1389.93	933.239	64.328	64328	155.559	7739.6	7223.63	86683.5	0.035162	54000
218676	662749	1431.63	916.523	64.5233	64523.3	155.801	7713.38	7199.15	86389.8	0.0352852	54000
215372	647572	1468.34	902.577	64.6975	64697.5	156.023	7690.93	7178.2	86138.4	0.0353913	54000
235012	730560	1286.01	979.164	63.8539	63853.9	155.004	7808.47	7287.9	87454.8	0.0348421	54000
199490	63053.6	10603.9	352.542	131.119	131119	250.965	5955.54	5558.5	66702	0.0456326	54000
184394	5566.84	18873.4	57.3631	304.895	304895	285.705	4713.26	4399.04	52788.5	0.0560209	54000
182149	5318	19151.5	55.5676	313.142	313142	285.28	4660.78	4350.07	52200.8	0.0565243	54000
220697	135481	6978.62	490.5	99.415	99415	213.917	6374.08	5949.15	71389.7	0.0427538	54000
178578	4969.05	19591.8	53.0432	325.897	325897	284.501	4578.35	4273.13	51277.6	0.0573258	54000
177347	4859.58	19743.5	52.2484	330.186	330186	284.208	4550.2	4246.86	50962.3	0.0576025	54000
229282	707962	1331.58	958.253	64.0595	64059.5	155.238	7777.62	7259.11	87109.4	0.0349847	54000
201888	246798	4291.01	590.324	81.0616	81061.6	183.678	6780.85	6328.79	75945.5	0.0402221	54000
194669	53755.2	11376.3	324.602	139.744	139744	257.806	5867.89	5476.7	65720.4	0.0462728	54000
207583	79976.5	9453.26	394.914	119.75	119750	239.974	6084.19	5678.58	68142.9	0.0447168	54000
191266	505236	1931.09	775.812	67.0425	67042.5	159.392	7449.64	6952.99	83435.9	0.0365693	54000
187423	467805	2107.07	744.612	67.9914	67991.4	160.89	7373.93	6882.34	82588.1	0.0369534	54000
188874	483447	2029.7	757.496	67.571	67571	160.22	7406.32	6912.57	82950.8	0.0367882	54000
157467	3545.76	22256.1	42.3915	390.708	390708	278.389	4113.86	3839.6	46075.2	0.0620825	54000
195612	538115	1799.59	804.151	66.3516	66351.6	158.342	7511.32	7010.56	84126.8	0.0362616	54000
190886	502008	1945.07	773.073	67.1169	67116.9	159.508	7443.35	6947.13	83365.5	0.036601	54000
231931	718553	1309.9	968.051	63.9612	63961.2	155.125	7792.17	7272.69	87272.3	0.0349173	54000
179932	5095.52	19424.9	53.9595	321.112	321112	284.81	4609.48	4302.19	51626.2	0.0570216	54000
190121	495268	1974.95	767.383	67.2765	67276.5	159.757	7430.08	6934.74	83216.9	0.0366679	54000
213576	639060	1489.71	894.777	64.7998	64799.8	156.156	7678.12	7166.24	85994.9	0.0354521	54000
213780	640038	1487.22	895.672	64.7879	64787.9	156.141	7679.6	7167.62	86011.5	0.0354451	54000
194665	53747.4	11377	324.577	139.753	139753	257.812	5867.81	5476.62	65719.5	0.0462734	54000
194788	532331	1821.37	799.112	66.4648	66464.8	158.511	7500.77	7000.72	84008.6	0.0363139	54000
195414	55194.9	11249	329.204	138.258	138258	256.711	5882.49	5490.32	65883.9	0.0461653	54000
222201	678327	1395.68	930.876	64.3548	64354.8	155.592	7735.93	7220.2	86642.5	0.0351791	54000
196583	544716	1775.38	809.929	66.2263	66226.3	158.155	7523.21	7021.66	84259.9	0.0362028	54000
216803	654218	1452.05	908.679	64.6199	64619.9	155.924	7700.82	7187.43	86249.2	0.0353445	54000
185615	5714.32	18721	58.4269	300.331	300331	285.912	4742.07	4425.93	53111.2	0.0557468	54000
207755	80376.8	9429.27	395.814	119.529	119529	239.736	6086.87	5681.08	68173	0.044698	54000
207964	611068	1564.42	869.252	65.1628	65162.8	156.64	7634.77	7125.79	85509.5	0.0356593	54000
193895	525860	1846.39	793.499	66.5955	66595.5	158.708	7488.82	6989.56	83874.8	0.0363733	54000
204254	591155	1622.22	851.246	65.4487	65448.7	157.035	7602.69	7095.85	85150.2	0.0358141	54000
203710	71518.8	9992.68	374.883	124.885	124885	245.235	6023.94	5622.34	67468.1	0.0451422	54000
213265	94783.8	8642.84	425.68	112.577	112577	231.754	6175.62	5763.91	69167	0.0440828	54000
187130	36687	13133.5	259.345	163.534	163534	271.329	5656.32	5279.23	63350.7	0.0478739	54000
184757	5609.75	18828.1	57.6726	303.542	303542	285.769	4721.81	4407.02	52884.3	0.0559394	54000
221216	674035	1405.42	926.918	64.4002	64400.2	155.648	7729.77	7214.45	86573.4	0.0352081	54000
218815	168787	5974.64	528.793	92.2287	92228.7	202.715	6507.82	6073.97	72887.6	0.0418936	54000
212956	636074	1497.35	892.044	64.8366	64836.6	156.204	7673.58	7162.01	85944.1	0.0354737	54000
216102	650979	1459.94	905.704	64.6575	64657.5	155.972	7696.01	7182.94	86195.3	0.0353672	54000
203135	70328.7	10074	371.893	125.687	125687	246.012	6014.86	5613.87	67366.5	0.0452068	54000
211109	88688.8	8958.43	413.603	115.3	115300	234.997	6139.8	5730.48	68765.8	0.0443295	54000
202548	581524	1651.73	842.593	65.5964	65596.4	157.242	7586.77	7080.99	84971.8	0.0358913	54000
206108	76650.8	9657.76	387.28	121.66	121660	241.99	6061.33	5657.24	67886.9	0.0448775	54000
212346	92092.7	8779.35	420.442	113.744	113744	233.163	6160.08	5749.41	68993	0.0441896	54000
201489	66994.2	10309.6	363.261	128.058	128058	248.238	5988.53	5589.3	67071.6	0.0453951	54000
202538	581466	1651.91	842.541	65.5973	65597.3	157.244	7586.67	7080.9	84970.7	0.0358918	54000
237719	740853	1266.1	988.691	63.7653	63765.3	154.906	7822.28	7300.79	87609.5	0.0347785	54000
200480	252945	4187.12	594.325	80.4024	80402.4	182.512	6800.84	6347.45	76169.4	0.040104	54000
228462	704634	1338.52	955.176	64.0911	64091.1	155.275	7773.01	7254.81	87057.8	0.0350061	54000
191501	47456.6	11970.4	303.047	147.06	147060	262.723	5798.75	5412.16	64946	0.0467873	54000
202839	69721.7	10116	370.35	126.105	126105	246.412	6010.17	5609.49	67313.9	0.0452403	54000
223433	683635	1383.8	935.773	64.2995	64299.5	155.524	7743.51	7227.28	86727.3	0.0351436	54000
217915	659305	1439.81	913.354	64.5619	64561.9	155.85	7708.32	7194.44	86333.2	0.035309	54000
209111	83602.4	9240.52	402.912	117.808	117808	237.851	6108.03	5700.83	68410	0.0445501	54000
200699	65424.9	10424.7	359.063	129.241	129241	249.311	5975.65	5577.27	66927.3	0.0454876	54000
198531	61192.5	10749.4	347.265	132.675	132675	252.289	5939.17	5543.22	66518.7	0.0457512	54000
189509	489613	2000.76	762.638	67.415	67415	159.974	7418.79	6924.2	83090.5	0.036725	54000
221522	675373	1402.37	928.151	64.386	64386	155.63	7731.69	7216.25	86594.9	0.035199	54000
227476	700598	1347.02	951.444	64.13	64130	155.321	7767.4	7249.58	86994.9	0.0350322	54000
180469	5147.48	19358.8	54.3354	319.2	319200	284.928	4621.85	4313.73	51764.7	0.0569012	54000
221694	676121	1400.67	928.841	64.378	64378	155.621	7732.77	7217.25	86607	0.035194	54000
189265	314524	3321.62	633.257	75.0386	75038.6	172.983	6990.37	6524.34	78292.1	0.0390128	54000
205152	233016	4537.22	581.106	82.6367	82636.7	186.451	6735.31	6286.29	75435.5	0.0404932	54000
190942	46286.6	12087.7	298.758	148.583	148583	263.655	5784.86	5399.2	64790.4	0.0468917	54000
209916	621067	1536.91	878.344	65.0282	65028.2	156.459	7650.48	7140.45	85685.4	0.035584	54000
205305	232377	4549.1	580.668	82.7132	82713.2	186.585	6733.18	6284.3	75411.6	0.040506	54000
215801	649580	1463.38	904.42	64.6739	64673.9	155.993	7693.93	7181	86172	0.0353771	54000
203184	585155	1640.48	845.851	65.54	65540	157.163	7592.81	7086.62	85039.4	0.035862	54000
206087	76603.5	9660.73	387.17	121.688	121688	242.019	6060.99	5656.93	67883.1	0.0448798	54000
192886	50262.5	11698.1	312.953	143.626	143626	260.509	5830.67	5441.96	65303.5	0.0465487	54000
211221	88987.3	8942.42	414.213	115.16	115160	234.834	6141.61	5732.17	68786	0.044317	54000
200117	64279.2	10510.5	355.939	130.134	130134	250.106	5966.03	5568.3	66819.6	0.0455569	54000
225563	692655	1364.03	944.103	64.2081	64208.1	155.414	7756.28	7239.19	86870.3	0.035084	54000
211688	629894	1513.4	886.395	64.9141	64914.1	156.307	7664.14	7153.19	85838.3	0.0355187	54000
172206	4448.55	20379.9	49.2417	347.477	347477	282.867	4433.94	4138.35	49660.2	0.0587613	54000
206971	78579	9538.06	391.743	120.537	120537	240.813	6074.7	5669.72	68036.7	0.0447833	54000
185835	348231	2960.65	655.328	72.8744	72874.4	169.166	7085.6	6613.22	79358.7	0.0384834	54000
210046	621720	1535.14	878.94	65.0196	65019.6	156.447	7651.5	7141.4	85696.8	0.0355791	54000
196161	56632.5	11124.7	333.691	136.833	136833	255.63	5896.66	5503.55	66042.6	0.0460612	54000
206273	602154	1589.78	861.174	65.2877	65287.7	156.811	7620.55	7112.51	85350.1	0.0357278	54000
195827	539594	1794.1	805.444	66.3231	66323.1	158.299	7514	7013.06	84156.8	0.0362483	54000
201979	578239	1662.05	839.65	65.6483	65648.3	157.316	7581.27	7075.86	84910.3	0.0359181	54000
193950	526267	1844.8	793.851	66.5872	66587.2	158.696	7489.58	6990.27	83883.2	0.0363695	54000
183574	5472.92	18975.1	56.6856	307.926	307926	285.557	4694.04	4381.1	52573.2	0.0562047	54000
194732	53878.2	11365.3	325	139.615	139615	257.712	5869.16	5477.88	65734.5	0.0462635	54000
187297	37247.2	13068.5	261.882	162.526	162526	270.888	5664.59	5286.95	63443.4	0.0478098	54000
197611	551487	1751.23	815.884	66.1019	66101.9	157.972	7535.24	7032.89	84394.7	0.0361434	54000
193273	521209	1864.82	789.483	66.6922	66692.2	158.855	7480.13	6981.45	83777.5	0.0364166	54000
219706	161527	6174.45	521.312	93.6227	93622.7	204.962	6479.97	6047.97	72575.7	0.0420705	54000
189530	43175.2	12410.4	286.855	152.925	152925	266.148	5746.15	5363.07	64356.9	0.0471844	54000
203201	585250	1640.19	845.936	65.5385	65538.5	157.161	7592.96	7086.77	85041.2	0.0358612	54000
214239	97817.3	8493.96	431.417	111.32	111320	230.207	6192.66	5779.81	69357.7	0.0439662	54000
205690	75732.6	9715.9	385.119	122.211	122211	242.558	6054.83	5651.18	67814.1	0.0449233	54000
206022	76460.5	9669.75	386.834	121.773	121773	242.107	6059.99	5655.99	67871.9	0.0448869	54000
219427	666118	1423.71	919.624	64.486	64486	155.755	7718.3	7203.74	86444.9	0.035262	54000
208013	611324	1563.7	869.485	65.1593	65159.3	156.636	7635.18	7126.17	85514	0.0356574	54000
204324	72803.4	9906.51	378.061	124.044	124044	244.407	6033.55	5631.32	67575.8	0.0450739	54000
181634	5264.48	19215	55.1811	315.007	315007	285.175	4648.84	4338.91	52067	0.0566397	54000
199191	62471.7	10649	350.907	131.597	131597	251.376	5950.47	5553.78	66645.3	0.0456693	54000
214637	99125.9	8431.29	433.838	110.797	110797	229.552	6199.85	5786.53	69438.4	0.0439171	54000
206631	604060	1584.29	862.899	65.2606	65260.6	156.774	7623.61	7115.37	85384.4	0.035713	54000
208541	82226.8	9320.03	399.916	118.529	118529	238.648	6099.11	5692.51	68310.1	0.0446123	54000
218660	662680	1431.79	916.459	64.5241	64524.1	155.802	7713.28	7199.06	86388.7	0.0352857	54000
196366	57025	11091.3	334.898	136.454	136454	255.337	5900.46	5507.1	66085.2	0.0460333	54000
207248	607322	1574.98	865.855	65.2147	65214.7	156.711	7628.82	7120.23	85442.8	0.0356879	54000
219462	666274	1423.35	919.767	64.4843	64484.3	155.753	7718.52	7203.95	86447.5	0.0352609	54000
198213	60578.4	10798.4	345.492	133.205	133205	252.731	5933.65	5538.07	66456.8	0.0457913	54000
201030	66080.6	10376.2	360.828	128.741	128741	248.861	5981.07	5582.33	66988	0.0454486	54000
202496	69023.5	10164.8	368.559	126.593	126593	246.874	6004.72	5604.4	67252.8	0.0452792	54000
198809	559121	1724.8	822.628	65.9665	65966.5	157.774	7548.62	7045.38	84544.5	0.0360777	54000
174074	4590.11	20148	50.282	341.316	341316	283.373	4475.93	4177.53	50130.4	0.0583399	54000
218727	662980	1431.08	916.736	64.5207	64520.7	155.798	7713.72	7199.47	86393.6	0.0352836	54000
211902	90844.2	8844.18	417.962	114.304	114304	233.829	6152.73	5742.55	68910.6	0.0442402	54000
214099	641560	1483.37	897.067	64.7694	64769.4	156.117	7681.9	7169.77	86037.2	0.0354342	54000
192348	293863	3579.35	620.18	76.6114	76611.4	175.777	6928.97	6467.04	77604.5	0.0393608	54000
219951	668455	1418.27	921.776	64.4604	64460.4	155.723	7721.69	7206.91	86483	0.035246	54000
193369	287930	3659.07	616.456	77.1022	77102.2	176.65	6910.93	6450.2	77402.4	0.039464	54000
166755	4076.09	21063	46.4699	364.606	364606	281.293	4313.15	4025.61	48307.3	0.0599925	54000
204484	592427	1618.4	852.393	65.4297	65429.7	157.008	7604.78	7097.79	85173.5	0.035804	54000
211876	630815	1510.98	887.237	64.9024	64902.4	156.291	7665.55	7154.51	85854.2	0.035512	54000
191422	47291.3	11986.9	302.447	147.272	147272	262.855	5796.81	5410.35	64924.2	0.0468019	54000
170394	4318.51	20605.8	48.2803	353.313	353313	282.359	4393.5	4100.6	49207.2	0.0591705	54000
186025	449393	2206.13	729.76	68.5361	68536.1	161.773	7334.34	6845.38	82144.6	0.0371572	54000
192687	49864.9	11736	311.581	144.095	144095	260.821	5826.26	5437.85	65254.1	0.0465816	54000
206223	601885	1590.55	860.931	65.2915	65291.5	156.817	7620.12	7112.11	85345.3	0.0357299	54000
202152	579244	1658.88	840.55	65.6324	65632.4	157.293	7582.96	7077.43	84929.1	0.0359099	54000
227644	701289	1345.56	952.082	64.1233	64123.3	155.313	7768.36	7250.47	87005.7	0.0350277	54000
217583	657795	1443.42	911.966	64.579	64579	155.872	7706.1	7192.36	86308.3	0.0353195	54000
201051	572789	1679.46	834.779	65.7361	65736.1	157.441	7572.08	7067.28	84807.3	0.0359629	54000
207912	80742	9407.49	396.63	119.329	119329	239.52	6089.31	5683.36	68200.3	0.0446809	54000
200284	568197	1694.42	830.686	65.8119	65811.9	157.55	7564.27	7059.98	84719.8	0.036001	54000
197992	12308.8	16078.9	108.049	223.678	223678	285.065	5224.37	4876.07	58512.9	0.0513959	54000
198950	62004.4	10685.4	349.585	131.987	131987	251.708	5946.37	5549.95	66599.4	0.0456989	54000
219909	668266	1418.71	921.602	64.4625	64462.5	155.725	7721.42	7206.66	86479.9	0.0352473	54000
197551	551095	1752.61	815.538	66.109	66109	157.982	7534.55	7032.24	84386.9	0.0361469	54000
198706	61531.8	10722.6	348.238	132.386	132386	252.046	5942.19	5546.04	66552.5	0.0457293	54000
196780	57820.8	11024.3	337.321	135.699	135699	254.746	5908.09	5514.21	66170.6	0.0459776	54000
185530	5703.77	18731.6	58.3508	300.65	300650	285.899	4740.06	4424.06	53088.7	0.0557658	54000
206343	602524	1588.71	861.509	65.2824	65282.4	156.804	7621.14	7113.07	85356.8	0.0357249	54000
165201	3979.25	21259.9	45.7387	369.25	369250	280.823	4279.2	3993.92	47927.1	0.0603433	54000
220781	672124	1409.8	925.156	64.4207	64420.7	155.673	7727.01	7211.87	86542.5	0.035221	54000
206937	78501.2	9542.82	391.565	120.581	120581	240.86	6074.17	5669.23	68030.7	0.0447871	54000
194241	52924.8	11451.2	321.897	140.631	140631	258.443	5859.28	5468.66	65624	0.0463364	54000
203588	587433	1633.49	847.898	65.505	65505	157.114	7596.57	7090.13	85081.6	0.0358437	54000
196429	57147.4	11081	335.272	136.337	136337	255.246	5901.64	5508.2	66098.4	0.0460247	54000
211433	628637	1516.7	885.248	64.9301	64930.1	156.328	7662.2	7151.39	85816.7	0.0355279	54000
224429	687875	1374.45	939.687	64.2562	64256.2	155.472	7749.53	7232.9	86794.7	0.0351155	54000
187725	38564.9	12917.5	267.722	160.228	160228	269.844	5683.65	5304.74	63656.9	0.0476625	54000
202250	68525	10199.9	367.271	126.946	126946	247.207	6000.79	5600.74	67208.8	0.0453073	54000
195738	14401.2	15798.9	124.122	216.596	216596	284.35	5270.93	4919.53	59034.4	0.0509995	54000
187012	462847	2132.86	740.579	68.1325	68132.5	161.117	7363.43	6872.54	82470.4	0.0370073	54000
171131	4370.63	20513.7	48.6663	350.954	350954	282.568	4409.93	4115.93	49391.2	0.0590039	54000
181505	5251.15	19231	55.0848	315.477	315477	285.149	4645.82	4336.1	52033.2	0.0566688	54000
203117	70292.7	10076.5	371.802	125.712	125712	246.035	6014.58	5613.61	67363.3	0.0452088	54000
167311	4111.62	20992.9	46.7369	362.92	362920	281.459	4325.34	4036.98	48443.8	0.059867	54000
190459	45250.1	12193.4	294.875	149.982	149982	264.484	5772.26	5387.44	64649.3	0.0469867	54000
195812	539492	1794.48	805.355	66.3251	66325.1	158.302	7513.81	7012.89	84154.7	0.0362492	54000
198756	61627	10715.1	348.51	132.305	132305	251.978	5943.04	5546.83	66562	0.0457231	54000
199146	62384.5	10655.8	350.661	131.67	131670	251.438	5949.71	5553.06	66636.8	0.0456748	54000
193059	50605.8	11665.7	314.131	143.226	143226	260.241	5834.45	5445.49	65345.8	0.0465206	54000
177019	4831.17	19784	52.0418	331.321	331321	284.127	4542.71	4239.86	50878.4	0.0576764	54000
210117	622078	1534.18	879.265	65.0149	65014.9	156.441	7652.05	7141.92	85703	0.0355764	54000
229394	708417	1330.64	958.674	64.0552	64055.2	155.233	7778.25	7259.7	87116.4	0.0349817	54000
159585	3657.32	21980.4	43.2662	385.106	385106	279.068	4158.53	3881.29	46575.5	0.0616078	54000
180159	5117.33	19397	54.1173	320.306	320306	284.86	4614.7	4307.06	51684.7	0.0569708	54000
214128	641697	1483.03	897.191	64.7678	64767.8	156.114	7682.1	7169.96	86039.5	0.0354332	54000
201546	248276	4265.7	591.292	80.9007	80900.7	183.394	6785.67	6333.29	75999.5	0.0401935	54000
175119	4672.97	20018.7	50.8883	337.809	337809	283.648	4499.54	4199.57	50394.8	0.0581043	54000
176108	4754.07	19896.4	51.4803	334.448	334448	283.9	4521.98	4220.52	50646.2	0.0578815	54000
173551	4549.72	20212.8	49.9857	343.053	343053	283.234	4464.16	4166.55	49998.6	0.0584577	54000
197154	548501	1761.8	813.255	66.1562	66156.2	158.052	7529.95	7027.96	84335.5	0.0361695	54000
207419	608222	1572.43	866.67	65.2021	65202.1	156.694	7630.25	7121.57	85458.9	0.035681	54000
172230	4450.37	20376.8	49.2551	347.396	347396	282.874	4434.5	4138.86	49666.4	0.0587558	54000
208785	82812.2	9286.02	401.196	118.22	118220	238.308	6102.93	5696.07	68352.8	0.0445857	54000
205432	597620	1602.99	857.076	65.3531	65353.1	156.902	7613.23	7105.68	85268.2	0.0357631	54000
196161	56631.7	11124.8	333.688	136.834	136834	255.631	5896.65	5503.54	66042.5	0.0460613	54000
193469	51414.5	11589.9	316.875	142.301	142301	259.611	5843.24	5453.69	65444.3	0.0464553	54000
201695	67406.2	10279.8	364.349	127.755	127755	247.959	5991.86	5592.4	67108.8	0.0453712	54000
189877	493048	1985	765.517	67.3304	67330.4	159.841	7425.66	6930.62	83167.4	0.0366902	54000
208341	81750.3	9347.91	398.868	118.783	118783	238.926	6095.99	5689.59	68275.1	0.0446342	54000
227355	700097	1348.08	950.98	64.1349	64134.9	155.327	7766.7	7248.92	86987.1	0.0350354	54000
200293	568251	1694.24	830.735	65.811	65811	157.549	7564.36	7060.07	84720.8	0.0360006	54000
181965	5298.78	19174.1	55.4288	313.808	313808	285.243	4656.52	4346.09	52153	0.0565654	54000
